tag,hurr_name,ymd,hours,record_identifier,system_status,lat,long,max_wind,min_pressure
AL052018,ERNESTO,20180815,1800,,SS,38.5N,45.8W,35,1008
AL052018,ERNESTO,20180816,0000,,SS,39.3N,45.4W,35,1008
AL052018,ERNESTO,20180816,0600,,SS,40.3N,44.7W,35,1008
AL052018,ERNESTO,20180816,1200,,SS,41.5N,43.8W,40,1007
AL052018,ERNESTO,20180816,1800,,TS,42.4N,42.1W,40,1007
AL052018,ERNESTO,20180817,0000,,TS,43.5N,40.2W,40,1007
AL052018,ERNESTO,20180817,0600,,TS,44.9N,37.9W,40,1006
AL052018,ERNESTO,20180817,1200,,TS,46.6N,35.1W,40,1005
AL052018,ERNESTO,20180817,1800,,TS,48.3N,31.8W,40,1003
AL052018,ERNESTO,20180818,0000,,LO,49.8N,27.7W,40,999
AL052018,ERNESTO,20180818,0600,,EX,51.3N,22.6W,35,1002
AL052018,ERNESTO,20180818,1200,,EX,52.3N,18.2W,35,1003
AL052018,ERNESTO,20180818,1800,,EX,53.4N,13.8W,35,1004
AL052018,ERNESTO,20180819,0000,,EX,54.2N,9.6W,35,1005
AL052018,ERNESTO,20180819,0600,,EX,55.0N,4.5W,35,1007
AL062018,FLORENCE,20180830,0600,,LO,12.8N,16.9W,20,1008
AL062018,FLORENCE,20180830,1200,,LO,12.8N,17.9W,25,1007
AL062018,FLORENCE,20180830,1800,,LO,12.8N,19.0W,25,1007
AL062018,FLORENCE,20180831,0000,,LO,13.1N,20.2W,30,1006
AL062018,FLORENCE,20180831,0600,,LO,13.4N,21.4W,30,1006
AL062018,FLORENCE,20180831,1200,,LO,13.6N,22.6W,30,1006
AL062018,FLORENCE,20180831,1800,,TD,13.8N,23.8W,30,1006
AL062018,FLORENCE,20180901,0000,,TD,14.0N,24.9W,30,1006
AL062018,FLORENCE,20180901,0600,,TS,14.3N,26.1W,35,1005
AL062018,FLORENCE,20180901,1200,,TS,14.8N,27.2W,35,1004
AL062018,FLORENCE,20180901,1800,,TS,15.4N,28.3W,40,1002
AL062018,FLORENCE,20180902,0000,,TS,15.9N,29.6W,45,1000
AL062018,FLORENCE,20180902,0600,,TS,16.4N,30.9W,50,999
AL062018,FLORENCE,20180902,1200,,TS,16.8N,32.4W,50,998
AL062018,FLORENCE,20180902,1800,,TS,17.1N,33.8W,50,998
AL062018,FLORENCE,20180903,0000,,TS,17.6N,35.2W,50,997
AL062018,FLORENCE,20180903,0600,,TS,17.9N,36.6W,50,997
AL062018,FLORENCE,20180903,1200,,TS,18.2N,38.0W,55,996
AL062018,FLORENCE,20180903,1800,,TS,18.4N,39.2W,60,993
AL062018,FLORENCE,20180904,0000,,HU,18.7N,40.2W,65,990
AL062018,FLORENCE,20180904,0600,,HU,19.1N,41.2W,65,989
AL062018,FLORENCE,20180904,1200,,HU,19.5N,42.0W,70,986
AL062018,FLORENCE,20180904,1800,,HU,20.0N,42.7W,75,982
AL062018,FLORENCE,20180905,0000,,HU,20.4N,43.4W,85,975
AL062018,FLORENCE,20180905,0600,,HU,21.1N,44.3W,95,968
AL062018,FLORENCE,20180905,1200,,HU,21.7N,45.2W,105,960
AL062018,FLORENCE,20180905,1800,,HU,22.4N,46.2W,115,950
AL062018,FLORENCE,20180906,0000,,HU,23.1N,46.9W,115,950
AL062018,FLORENCE,20180906,0600,,HU,23.8N,47.6W,105,958
AL062018,FLORENCE,20180906,1200,,HU,24.4N,48.2W,90,970
AL062018,FLORENCE,20180906,1800,,HU,24.8N,49.0W,75,980
AL062018,FLORENCE,20180907,0000,,TS,25.0N,49.6W,60,990
AL062018,FLORENCE,20180907,0600,,TS,25.0N,50.3W,55,992
AL062018,FLORENCE,20180907,1200,,TS,24.9N,51.1W,55,993
AL062018,FLORENCE,20180907,1800,,TS,24.8N,52.0W,55,993
AL062018,FLORENCE,20180908,0000,,TS,24.7N,52.9W,55,993
AL062018,FLORENCE,20180908,0600,,TS,24.6N,53.6W,55,993
AL062018,FLORENCE,20180908,1200,,TS,24.6N,54.1W,55,992
AL062018,FLORENCE,20180908,1800,,TS,24.6N,54.5W,60,989
AL062018,FLORENCE,20180909,0000,,TS,24.5N,55.0W,60,989
AL062018,FLORENCE,20180909,0600,,TS,24.4N,55.5W,60,988
AL062018,FLORENCE,20180909,1200,,HU,24.4N,56.1W,65,984
AL062018,FLORENCE,20180909,1800,,HU,24.4N,56.7W,70,979
AL062018,FLORENCE,20180910,0000,,HU,24.5N,57.3W,80,973
AL062018,FLORENCE,20180910,0600,,HU,24.7N,58.4W,90,967
AL062018,FLORENCE,20180910,1200,,HU,24.9N,59.5W,105,954
AL062018,FLORENCE,20180910,1800,,HU,25.2N,60.6W,120,940
AL062018,FLORENCE,20180911,0000,,HU,25.6N,61.8W,115,944
AL062018,FLORENCE,20180911,0600,,HU,26.0N,63.2W,115,950
AL062018,FLORENCE,20180911,1200,,HU,26.5N,64.7W,125,947
AL062018,FLORENCE,20180911,1800,,HU,27.2N,66.4W,130,937
AL062018,FLORENCE,20180912,0000,,HU,27.9N,68.1W,120,943
AL062018,FLORENCE,20180912,0600,,HU,28.7N,69.5W,115,945
AL062018,FLORENCE,20180912,1200,,HU,29.4N,70.7W,115,945
AL062018,FLORENCE,20180912,1800,,HU,30.4N,71.9W,110,949
AL062018,FLORENCE,20180913,0000,,HU,31.5N,73.2W,105,955
AL062018,FLORENCE,20180913,0600,,HU,32.4N,74.2W,100,955
AL062018,FLORENCE,20180913,1200,,HU,33.1N,75.1W,95,954
AL062018,FLORENCE,20180913,1800,,HU,33.6N,76.0W,90,953
AL062018,FLORENCE,20180914,0000,,HU,34.0N,76.5W,90,952
AL062018,FLORENCE,20180914,0600,,HU,34.2N,77.2W,85,952
AL062018,FLORENCE,20180914,1115,L,HU,34.2N,77.8W,80,956
AL062018,FLORENCE,20180914,1200,,HU,34.1N,77.9W,80,957
AL062018,FLORENCE,20180914,1800,,HU,34.0N,78.4W,65,969
AL062018,FLORENCE,20180915,0000,,TS,33.9N,78.8W,60,978
AL062018,FLORENCE,20180915,0600,,TS,33.7N,79.3W,55,986
AL062018,FLORENCE,20180915,1200,,TS,33.6N,79.5W,55,992
AL062018,FLORENCE,20180915,1800,,TS,33.6N,79.8W,50,997
AL062018,FLORENCE,20180916,0000,,TS,33.6N,80.2W,45,998
AL062018,FLORENCE,20180916,0600,,TS,33.6N,80.8W,40,999
AL062018,FLORENCE,20180916,1200,,TS,33.6N,81.5W,35,1002
AL062018,FLORENCE,20180916,1800,,TD,34.1N,82.1W,30,1006
AL062018,FLORENCE,20180917,0000,,TD,35.0N,82.2W,25,1007
AL062018,FLORENCE,20180917,0600,,TD,36.4N,82.6W,25,1008
AL062018,FLORENCE,20180917,1200,,EX,37.8N,82.2W,25,1008
AL062018,FLORENCE,20180917,1800,,EX,38.8N,82.0W,25,1008
AL062018,FLORENCE,20180918,0000,,EX,39.5N,80.5W,25,1008
AL062018,FLORENCE,20180918,0600,,EX,41.3N,76.8W,25,1007
AL062018,FLORENCE,20180918,1200,,EX,42.2N,73.3W,25,1006
AL072018,GORDON,20180902,1800,,DB,22.4N,77.0W,25,1012
AL072018,GORDON,20180903,0000,,DB,23.3N,78.2W,25,1011
AL072018,GORDON,20180903,0600,,TD,24.2N,79.4W,30,1009
AL072018,GORDON,20180903,0900,R,TS,24.6N,80.0W,35,1008
AL072018,GORDON,20180903,1115,L,TS,25.0N,80.5W,45,1006
AL072018,GORDON,20180903,1200,,TS,25.1N,80.7W,45,1006
AL072018,GORDON,20180903,1315,L,TS,25.2N,80.9W,45,1006
AL072018,GORDON,20180903,1800,,TS,25.8N,81.9W,50,1004
AL072018,GORDON,20180904,0000,,TS,26.6N,83.3W,55,1003
AL072018,GORDON,20180904,0600,,TS,27.2N,84.9W,55,1002
AL072018,GORDON,20180904,1200,,TS,28.1N,86.2W,55,1001
AL072018,GORDON,20180904,1800,,TS,28.9N,87.2W,60,1000
AL072018,GORDON,20180905,0000,,TS,29.8N,88.0W,60,999
AL072018,GORDON,20180905,0315,L,TS,30.4N,88.5W,60,996
AL072018,GORDON,20180905,0600,,TS,30.9N,88.9W,45,1002
AL072018,GORDON,20180905,1200,,TD,31.9N,89.8W,30,1007
AL072018,GORDON,20180905,1800,,TD,32.5N,90.4W,25,1012
AL072018,GORDON,20180906,0000,,TD,33.0N,90.9W,20,1013
AL072018,GORDON,20180906,0600,,TD,33.5N,91.4W,20,1014
AL072018,GORDON,20180906,1200,,TD,33.9N,91.7W,15,1014
AL072018,GORDON,20180906,1800,,LO,34.2N,91.9W,15,1014
AL072018,GORDON,20180907,0000,,LO,34.4N,92.0W,15,1014
AL072018,GORDON,20180907,0600,,LO,34.6N,92.1W,15,1014
AL072018,GORDON,20180907,1200,,LO,35.0N,92.2W,15,1014
AL072018,GORDON,20180907,1800,,LO,35.5N,92.3W,15,1014
AL082018,HELENE,20180907,1200,,TD,13.4N,16.8W,30,1004
AL082018,HELENE,20180907,1800,,TD,13.5N,17.4W,30,1003
AL082018,HELENE,20180908,0000,,TS,13.6N,18.0W,35,1002
AL082018,HELENE,20180908,0600,,TS,13.7N,18.9W,40,1002
AL082018,HELENE,20180908,1200,,TS,13.5N,19.9W,45,1001
AL082018,HELENE,20180908,1800,,TS,13.3N,21.0W,45,1000
AL082018,HELENE,20180909,0000,,TS,13.2N,22.2W,50,999
AL082018,HELENE,20180909,0600,,TS,13.1N,23.4W,55,998
AL082018,HELENE,20180909,1200,,TS,13.2N,24.5W,60,996
AL082018,HELENE,20180909,1800,,HU,13.4N,25.6W,65,992
AL082018,HELENE,20180910,0000,,HU,13.7N,26.7W,75,984
AL082018,HELENE,20180910,0600,,HU,14.0N,28.0W,80,980
AL082018,HELENE,20180910,1200,,HU,14.4N,29.4W,85,977
AL082018,HELENE,20180910,1800,,HU,14.8N,30.8W,90,973
AL082018,HELENE,20180911,0000,,HU,15.3N,32.1W,95,969
AL082018,HELENE,20180911,0600,,HU,15.7N,33.2W,95,968
AL082018,HELENE,20180911,1200,,HU,16.2N,34.0W,95,967
AL082018,HELENE,20180911,1800,,HU,16.8N,34.6W,90,970
AL082018,HELENE,20180912,0000,,HU,17.6N,35.3W,85,973
AL082018,HELENE,20180912,0600,,HU,18.7N,35.8W,80,976
AL082018,HELENE,20180912,1200,,HU,19.8N,36.3W,80,976
AL082018,HELENE,20180912,1800,,HU,20.8N,36.7W,75,979
AL082018,HELENE,20180913,0000,,HU,21.9N,37.1W,70,982
AL082018,HELENE,20180913,0600,,HU,22.9N,37.3W,65,985
AL082018,HELENE,20180913,1200,,TS,24.1N,37.4W,60,988
AL082018,HELENE,20180913,1800,,TS,25.4N,37.4W,60,988
AL082018,HELENE,20180914,0000,,TS,27.2N,37.4W,60,989
AL082018,HELENE,20180914,0600,,TS,29.4N,37.3W,60,989
AL082018,HELENE,20180914,1200,,TS,31.8N,37.2W,60,988
AL082018,HELENE,20180914,1800,,TS,33.7N,37.0W,60,987
AL082018,HELENE,20180915,0000,,TS,35.2N,36.5W,60,986
AL082018,HELENE,20180915,0600,,TS,36.9N,35.7W,60,986
AL082018,HELENE,20180915,1200,,TS,38.4N,34.5W,55,987
AL082018,HELENE,20180915,1800,,TS,39.6N,32.9W,55,989
AL082018,HELENE,20180916,0000,,TS,40.6N,31.5W,50,992
AL082018,HELENE,20180916,0600,,TS,41.8N,29.6W,45,993
AL082018,HELENE,20180916,1200,,EX,43.1N,27.1W,45,993
AL082018,HELENE,20180916,1800,,EX,44.1N,24.0W,45,993
AL082018,HELENE,20180917,0000,,EX,45.2N,20.0W,50,992
AL082018,HELENE,20180917,0600,,EX,46.7N,16.0W,50,992
AL082018,HELENE,20180917,1200,,EX,48.0N,12.5W,50,992
AL082018,HELENE,20180917,1800,,EX,49.5N,10.0W,45,995
AL092018,ISAAC,20180907,1200,,TD,13.5N,35.0W,30,1007
AL092018,ISAAC,20180907,1800,,TD,13.7N,34.9W,30,1007
AL092018,ISAAC,20180908,0000,,TD,13.9N,34.9W,30,1007
AL092018,ISAAC,20180908,0600,,TD,14.2N,35.2W,30,1007
AL092018,ISAAC,20180908,1200,,TS,14.4N,35.8W,35,1006
AL092018,ISAAC,20180908,1800,,TS,14.5N,36.3W,40,1005
AL092018,ISAAC,20180909,0000,,TS,14.4N,37.0W,45,1002
AL092018,ISAAC,20180909,0600,,TS,14.3N,37.7W,50,1001
AL092018,ISAAC,20180909,1200,,TS,14.3N,38.7W,55,999
AL092018,ISAAC,20180909,1800,,TS,14.4N,39.8W,60,997
AL092018,ISAAC,20180910,0000,,HU,14.5N,41.0W,65,995
AL092018,ISAAC,20180910,0600,,HU,14.5N,42.2W,65,995
AL092018,ISAAC,20180910,1200,,HU,14.4N,43.5W,65,995
AL092018,ISAAC,20180910,1800,,HU,14.4N,44.8W,65,995
AL092018,ISAAC,20180911,0000,,TS,14.5N,46.2W,60,997
AL092018,ISAAC,20180911,0600,,TS,14.6N,47.6W,60,997
AL092018,ISAAC,20180911,1200,,TS,14.6N,49.1W,60,997
AL092018,ISAAC,20180911,1800,,TS,14.6N,50.5W,60,997
AL092018,ISAAC,20180912,0000,,TS,14.5N,51.7W,55,998
AL092018,ISAAC,20180912,0600,,TS,14.6N,52.9W,55,999
AL092018,ISAAC,20180912,1200,,TS,14.9N,54.2W,55,1001
AL092018,ISAAC,20180912,1800,,TS,15.2N,55.7W,50,1003
AL092018,ISAAC,20180913,0000,,TS,15.3N,57.2W,45,1004
AL092018,ISAAC,20180913,0600,,TS,15.1N,58.9W,40,1004
AL092018,ISAAC,20180913,1200,,TS,14.9N,60.7W,40,1004
AL092018,ISAAC,20180913,1800,,TS,14.9N,62.3W,35,1004
AL092018,ISAAC,20180914,0000,,TS,14.9N,63.6W,35,1004
AL092018,ISAAC,20180914,0600,,TS,15.0N,64.8W,35,1004
AL092018,ISAAC,20180914,1200,,TS,15.2N,66.2W,35,1004
AL092018,ISAAC,20180914,1800,,TS,15.3N,67.6W,35,1004
AL092018,ISAAC,20180915,0000,,TD,15.4N,69.0W,30,1006
AL102018,JOYCE,20180912,0000,,EX,37.0N,39.8W,45,1012
AL102018,JOYCE,20180912,0600,,EX,36.6N,40.7W,45,1011
AL102018,JOYCE,20180912,1200,,SS,35.8N,41.5W,40,1010
AL102018,JOYCE,20180912,1800,,SS,34.8N,41.9W,40,1008
AL102018,JOYCE,20180913,0000,,SS,34.3N,42.4W,40,1006
AL102018,JOYCE,20180913,0600,,SS,34.0N,42.9W,40,1005
AL102018,JOYCE,20180913,1200,,SS,33.9N,43.4W,35,1004
AL102018,JOYCE,20180913,1800,,SS,33.6N,43.9W,35,1003
AL102018,JOYCE,20180914,0000,,TS,33.1N,44.4W,35,1002
AL102018,JOYCE,20180914,0600,,TS,32.5N,44.8W,35,1001
AL102018,JOYCE,20180914,1200,,TS,31.8N,44.9W,35,1000
AL102018,JOYCE,20180914,1800,,TS,31.5N,44.5W,40,997
AL102018,JOYCE,20180915,0000,,TS,31.4N,43.9W,45,995
AL102018,JOYCE,20180915,0600,,TS,31.5N,42.8W,45,995
AL102018,JOYCE,20180915,1200,,TS,31.9N,41.6W,40,1001
AL102018,JOYCE,20180915,1800,,TS,32.5N,40.3W,40,1003
AL102018,JOYCE,20180916,0000,,TS,33.2N,38.8W,35,1005
AL102018,JOYCE,20180916,0600,,TS,33.8N,37.1W,35,1006
AL102018,JOYCE,20180916,1200,,TD,34.3N,35.2W,30,1006
AL102018,JOYCE,20180916,1800,,TD,34.4N,33.2W,30,1006
AL102018,JOYCE,20180917,0000,,TD,34.3N,31.4W,30,1006
AL102018,JOYCE,20180917,0600,,TD,34.2N,30.1W,30,1006
AL102018,JOYCE,20180917,1200,,TD,34.1N,28.9W,30,1006
AL102018,JOYCE,20180917,1800,,TD,33.9N,28.0W,30,1006
AL102018,JOYCE,20180918,0000,,TD,33.5N,27.5W,30,1006
AL102018,JOYCE,20180918,0600,,TD,32.8N,27.3W,30,1006
AL102018,JOYCE,20180918,1200,,TD,32.0N,27.3W,30,1007
AL102018,JOYCE,20180918,1800,,TD,31.1N,27.5W,25,1008
AL102018,JOYCE,20180919,0000,,LO,30.4N,27.9W,25,1009
AL102018,JOYCE,20180919,0600,,LO,30.0N,28.5W,20,1010
AL102018,JOYCE,20180919,1200,,LO,29.9N,29.2W,20,1011
AL102018,JOYCE,20180919,1800,,LO,29.9N,29.9W,20,1012
AL102018,JOYCE,20180920,0000,,LO,29.8N,30.6W,20,1013
AL102018,JOYCE,20180920,0600,,LO,29.6N,31.4W,20,1014
AL102018,JOYCE,20180920,1200,,LO,29.5N,32.3W,20,1014
AL102018,JOYCE,20180920,1800,,LO,29.6N,33.2W,20,1014
AL102018,JOYCE,20180921,0000,,LO,29.7N,34.0W,20,1014
AL102018,JOYCE,20180921,0600,,LO,30.1N,34.7W,20,1014
AL102018,JOYCE,20180921,1200,,LO,30.8N,35.0W,20,1014
AL112018,ELEVEN,20180921,1800,,TD,12.9N,52.5W,30,1008
AL112018,ELEVEN,20180922,0000,,TD,13.0N,53.2W,30,1007
AL112018,ELEVEN,20180922,0600,,TD,13.0N,53.4W,30,1007
AL112018,ELEVEN,20180922,1200,,TD,13.2N,53.7W,25,1008
AL112018,ELEVEN,20180922,1800,,TD,13.4N,53.9W,25,1008
AL122018,KIRK,20180922,0600,,TD,7.7N,21.8W,30,1007
AL122018,KIRK,20180922,1200,,TS,8.1N,22.9W,35,1005
AL122018,KIRK,20180922,1800,,TS,8.5N,24.1W,35,1005
AL122018,KIRK,20180923,0000,,TS,8.9N,25.7W,35,1005
AL122018,KIRK,20180923,0600,,TS,9.1N,27.3W,35,1005
AL122018,KIRK,20180923,1200,,WV,9.2N,29.3W,35,1005
AL122018,KIRK,20180923,1800,,WV,9.3N,31.7W,30,1006
AL122018,KIRK,20180924,0000,,WV,9.4N,34.1W,25,1007
AL122018,KIRK,20180924,0600,,WV,9.6N,36.4W,30,1007
AL122018,KIRK,20180924,1200,,WV,9.8N,38.5W,35,1007
AL122018,KIRK,20180924,1800,,WV,10.0N,40.6W,35,1007
AL122018,KIRK,20180925,0000,,WV,10.3N,42.7W,35,1007
AL122018,KIRK,20180925,0600,,WV,10.7N,44.8W,35,1007
AL122018,KIRK,20180925,1200,,WV,11.0N,46.8W,35,1007
AL122018,KIRK,20180925,1800,,WV,11.3N,48.6W,40,1006
AL122018,KIRK,20180926,0000,,TS,11.5N,50.3W,45,1005
AL122018,KIRK,20180926,0600,,TS,11.8N,52.0W,50,1004
AL122018,KIRK,20180926,1200,,TS,12.1N,53.6W,55,1002
AL122018,KIRK,20180926,1800,,TS,12.5N,55.0W,55,998
AL122018,KIRK,20180927,0000,,TS,12.9N,56.4W,50,1002
AL122018,KIRK,20180927,0600,,TS,13.3N,57.7W,50,1002
AL122018,KIRK,20180927,1200,,TS,13.6N,58.7W,50,998
AL122018,KIRK,20180927,1800,,TS,14.0N,59.8W,50,1000
AL122018,KIRK,20180928,0000,,TS,13.8N,60.8W,45,1002
AL122018,KIRK,20180928,0030,L,TS,13.8N,60.9W,45,1002
AL122018,KIRK,20180928,0600,,TS,13.3N,61.9W,45,1005
AL122018,KIRK,20180928,1200,,TS,13.6N,63.1W,40,1007
AL122018,KIRK,20180928,1800,,TS,14.4N,64.2W,35,1007
AL132018,LESLIE,20180922,0000,,EX,35.0N,45.0W,25,1008
AL132018,LESLIE,20180922,0600,,EX,34.4N,44.2W,30,1005
AL132018,LESLIE,20180922,1200,,EX,33.7N,44.2W,35,1003
AL132018,LESLIE,20180922,1800,,EX,33.3N,44.6W,35,1003
AL132018,LESLIE,20180923,0000,,EX,33.2N,45.2W,35,1003
AL132018,LESLIE,20180923,0600,,EX,33.0N,45.9W,35,1002
AL132018,LESLIE,20180923,1200,,SS,33.2N,46.5W,35,1002
AL132018,LESLIE,20180923,1800,,SS,33.5N,47.0W,35,1002
AL132018,LESLIE,20180924,0000,,SS,33.5N,47.8W,35,1004
AL132018,LESLIE,20180924,0600,,SS,32.9N,48.5W,35,1004
AL132018,LESLIE,20180924,1200,,SS,32.8N,47.9W,35,1004
AL132018,LESLIE,20180924,1800,,SS,33.0N,47.6W,35,1004
AL132018,LESLIE,20180925,0000,,SD,32.7N,47.2W,30,1005
AL132018,LESLIE,20180925,0600,,SD,32.1N,46.7W,30,1005
AL132018,LESLIE,20180925,1200,,EX,31.7N,45.2W,30,1005
AL132018,LESLIE,20180925,1800,,EX,32.9N,44.3W,40,1000
AL132018,LESLIE,20180926,0000,,EX,32.6N,42.6W,50,998
AL132018,LESLIE,20180926,0600,,EX,32.3N,40.3W,55,992
AL132018,LESLIE,20180926,1200,,EX,33.8N,38.5W,55,987
AL132018,LESLIE,20180926,1800,,EX,36.1N,38.6W,60,978
AL132018,LESLIE,20180927,0000,,EX,37.3N,40.4W,65,970
AL132018,LESLIE,20180927,0600,,EX,37.1N,41.6W,65,970
AL132018,LESLIE,20180927,1200,,EX,37.0N,42.5W,65,970
AL132018,LESLIE,20180927,1800,,EX,37.0N,43.4W,60,978
AL132018,LESLIE,20180928,0000,,EX,36.9N,44.5W,50,983
AL132018,LESLIE,20180928,0600,,EX,36.6N,45.3W,50,983
AL132018,LESLIE,20180928,1200,,SS,36.4N,46.4W,45,986
AL132018,LESLIE,20180928,1800,,SS,36.3N,47.4W,45,986
AL132018,LESLIE,20180929,0000,,SS,35.9N,48.9W,40,991
AL132018,LESLIE,20180929,0600,,SS,35.4N,50.0W,40,991
AL132018,LESLIE,20180929,1200,,SS,34.7N,50.6W,40,991
AL132018,LESLIE,20180929,1800,,TS,34.3N,51.3W,45,991
AL132018,LESLIE,20180930,0000,,TS,34.0N,51.7W,45,991
AL132018,LESLIE,20180930,0600,,TS,33.8N,52.2W,45,991
AL132018,LESLIE,20180930,1200,,TS,33.7N,52.6W,45,991
AL132018,LESLIE,20180930,1800,,TS,33.6N,53.0W,45,991
AL132018,LESLIE,20181001,0000,,TS,33.5N,53.4W,45,991
AL132018,LESLIE,20181001,0600,,TS,33.3N,53.7W,50,990
AL132018,LESLIE,20181001,1200,,TS,33.1N,54.1W,50,990
AL132018,LESLIE,20181001,1800,,TS,32.8N,54.4W,50,990
AL132018,LESLIE,20181002,0000,,TS,32.4N,54.9W,50,990
AL132018,LESLIE,20181002,0600,,TS,31.9N,55.4W,55,989
AL132018,LESLIE,20181002,1200,,TS,31.2N,55.9W,55,989
AL132018,LESLIE,20181002,1800,,TS,30.4N,56.2W,60,986
AL132018,LESLIE,20181003,0000,,TS,29.8N,56.6W,60,984
AL132018,LESLIE,20181003,0600,,HU,29.6N,56.8W,65,980
AL132018,LESLIE,20181003,1200,,HU,29.5N,56.8W,75,972
AL132018,LESLIE,20181003,1800,,HU,29.8N,56.9W,75,970
AL132018,LESLIE,20181004,0000,,HU,30.3N,57.0W,75,972
AL132018,LESLIE,20181004,0600,,HU,30.9N,57.1W,70,976
AL132018,LESLIE,20181004,1200,,HU,31.7N,57.2W,65,979
AL132018,LESLIE,20181004,1800,,TS,32.8N,57.3W,60,982
AL132018,LESLIE,20181005,0000,,TS,34.2N,57.6W,55,984
AL132018,LESLIE,20181005,0600,,TS,35.2N,58.2W,55,986
AL132018,LESLIE,20181005,1200,,TS,35.9N,58.3W,55,986
AL132018,LESLIE,20181005,1800,,TS,36.2N,58.1W,50,987
AL132018,LESLIE,20181006,0000,,TS,36.5N,57.6W,50,987
AL132018,LESLIE,20181006,0600,,TS,36.9N,57.0W,50,987
AL132018,LESLIE,20181006,1200,,TS,37.4N,56.4W,50,987
AL132018,LESLIE,20181006,1800,,TS,37.5N,55.1W,50,987
AL132018,LESLIE,20181007,0000,,TS,37.4N,53.7W,50,987
AL132018,LESLIE,20181007,0600,,TS,37.1N,52.5W,50,987
AL132018,LESLIE,20181007,1200,,TS,36.5N,51.6W,50,987
AL132018,LESLIE,20181007,1800,,TS,36.1N,50.5W,50,987
AL132018,LESLIE,20181008,0000,,TS,35.8N,49.4W,45,989
AL132018,LESLIE,20181008,0600,,TS,35.5N,48.5W,45,989
AL132018,LESLIE,20181008,1200,,TS,34.9N,47.4W,45,989
AL132018,LESLIE,20181008,1800,,TS,34.3N,46.2W,50,986
AL132018,LESLIE,20181009,0000,,TS,33.5N,45.1W,55,983
AL132018,LESLIE,20181009,0600,,TS,32.7N,44.2W,55,983
AL132018,LESLIE,20181009,1200,,TS,31.6N,43.6W,55,983
AL132018,LESLIE,20181009,1800,,TS,30.7N,43.1W,60,983
AL132018,LESLIE,20181010,0000,,HU,29.8N,42.7W,65,981
AL132018,LESLIE,20181010,0600,,HU,28.8N,42.7W,65,981
AL132018,LESLIE,20181010,1200,,HU,28.1N,42.5W,65,980
AL132018,LESLIE,20181010,1800,,HU,27.7N,42.2W,65,980
AL132018,LESLIE,20181011,0000,,HU,27.7N,41.6W,70,978
AL132018,LESLIE,20181011,0600,,HU,28.1N,40.7W,70,978
AL132018,LESLIE,20181011,1200,,HU,28.8N,39.3W,70,978
AL132018,LESLIE,20181011,1800,,HU,29.5N,37.5W,75,976
AL132018,LESLIE,20181012,0000,,HU,30.4N,35.2W,80,968
AL132018,LESLIE,20181012,0600,,HU,31.4N,32.5W,80,968
AL132018,LESLIE,20181012,1200,,HU,32.6N,29.6W,75,971
AL132018,LESLIE,20181012,1800,,HU,33.4N,26.3W,75,971
AL132018,LESLIE,20181013,0000,,HU,34.2N,22.4W,70,976
AL132018,LESLIE,20181013,0600,,HU,35.5N,18.3W,65,977
AL132018,LESLIE,20181013,1200,,HU,37.2N,14.1W,65,979
AL132018,LESLIE,20181013,1800,,EX,39.3N,10.5W,60,984
AL132018,LESLIE,20181014,0000,,EX,41.1N,7.6W,40,998
AL142018,MICHAEL,20181006,1800,,LO,17.8N,86.6W,25,1006
AL142018,MICHAEL,20181007,0000,,LO,18.1N,86.9W,25,1004
AL142018,MICHAEL,20181007,0600,,TD,18.4N,86.8W,30,1004
AL142018,MICHAEL,20181007,1200,,TS,18.8N,86.4W,35,1003
AL142018,MICHAEL,20181007,1800,,TS,19.1N,85.7W,45,999
AL142018,MICHAEL,20181008,0000,,TS,19.7N,85.5W,50,996
AL142018,MICHAEL,20181008,0600,,TS,20.2N,85.4W,60,984
AL142018,MICHAEL,20181008,1200,,HU,20.9N,85.1W,65,982
AL142018,MICHAEL,20181008,1800,,HU,21.7N,85.1W,75,977
AL142018,MICHAEL,20181009,0000,,HU,22.7N,85.2W,85,971
